Area,Bedrooms,Age,DistanceCity,Price
3303,5,14,16,1111127.9413981866
1388,2,31,12,266039.3764278746
4028,1,46,15,1010398.6713054964
1696,2,44,13,477980.4829838042
2669,3,44,17,624946.6160361263
4068,3,14,27,1066507.0879927617
2731,3,9,24,668509.9716608142
2343,5,14,28,701833.6410759265
4151,1,32,8,1171526.2089241922
4376,2,38,17,1102916.3538847202
3218,4,46,27,781735.5628135762
548,1,34,22,-149950.76717798095
680,2,11,1,347003.51696695393
4378,4,36,12,1391693.1266000734
1917,1,34,7,508774.70906980475
3964,1,3,26,885651.2935576083
3919,3,9,19,1165407.6352288318
1029,1,19,28,-17370.669747347136
1786,2,42,13,370511.17173625645
2690,3,30,28,609675.0883541921
1206,1,30,13,255611.9473489497
3717,3,30,12,1058502.0256929982
793,4,19,10,253364.41599220468
2061,2,47,26,365101.1080104908
3111,4,8,8,1055444.6787197455
1160,2,12,29,40671.23482898342
3678,5,36,8,1162921.57775425
3889,4,40,18,1185689.6222506813
2606,5,23,26,747514.3383122546
3563,3,24,29,964942.9479638222
3340,4,29,27,905282.6149039794
3996,1,23,23,1014474.1415067716
3078,2,8,12,989203.2140500623
2551,1,28,26,479988.8228783031
2909,1,9,1,871043.0733927041
3453,3,13,27,925293.5121606868
868,3,21,18,168434.20978160168
1038,1,44,17,27550.747474465257
3427,1,11,4,1053628.578822859
2893,1,7,15,728430.4629117147
1230,2,2,16,333526.73307393154
1396,3,25,10,480225.3196694205
2868,4,19,22,761081.4547319704
3180,3,16,1,1108924.5002842557
2880,1,30,1,887056.6804510506
514,4,12,26,162511.74652094077
3628,4,41,20,1007898.020176703
1853,4,49,26,371584.48679202073
3635,3,31,18,1009317.4756609825
2777,1,5,22,717135.85240555
510,1,49,20,-25210.92722632755
2156,5,31,27,514527.39857351594
1747,2,31,13,413848.24994113704
2160,3,42,2,698751.0739956922
2263,5,31,24,596303.513798378
1041,5,0,7,471213.83944110887
2029,5,40,3,735701.7288153967
1680,3,10,17,536952.5742382907
3188,2,11,23,773883.7666915455
3117,4,20,21,960540.7596744559
3254,2,20,7,963901.3999041948
1428,2,9,19,306566.0552137383
1926,1,8,17,451733.0361991308
4159,5,11,4,1389551.4160971516
2733,5,31,12,867709.7669467857
4409,4,20,20,1303585.9179300668
2561,1,17,9,618313.151544315
4597,4,49,1,1421640.5789485925
3063,3,40,28,769436.4029664827
3303,1,38,19,729252.5669113675
2793,5,4,25,832364.5966971657
2125,4,4,8,700585.798322807
1071,1,43,2,359507.2939611252
2900,1,6,9,894677.6613745971
2211,2,13,1,699945.1163920407
882,1,40,28,-3.139121618551144
1583,1,21,4,416945.71007698984
2449,5,32,15,831976.5560134049
3017,3,34,18,815837.2165198687
4669,4,28,20,1301279.5218469233
3997,3,42,26,1051480.65680451
3814,1,14,14,1054675.8131827784
3175,5,30,10,1022017.2251296962
3894,5,27,27,1040581.030306336
1703,5,17,23,488804.5611341368
1273,5,7,2,598067.4911662735
3556,2,32,25,813539.6977849443
2813,1,44,4,712579.7996846036
3097,2,14,17,819468.2480424274
1903,2,6,4,519248.874688113
4672,1,34,7,1323733.0980667148
3561,5,49,19,1014832.6316400932
3825,4,35,4,1159120.9888909808
1903,5,39,10,602706.6447216971
3820,5,36,28,1041662.6894941775
1369,2,12,10,354126.2960804563
1583,3,40,3,505121.98052223015
1473,5,40,25,395893.66695971903
1725,1,10,6,466548.74468827416
2302,1,49,22,481752.5093171312
3464,1,35,15,855910.5557643058
1688,2,22,14,449668.5665241594
3943,4,22,24,1140266.4235550647
4434,4,45,4,1369038.3217378894
4909,4,35,25,1434862.7328368754
1821,5,48,13,575567.6307197548
2523,5,3,3,905016.206688583
938,3,41,7,233840.36911033944
664,3,43,29,-67725.63229232382
3837,3,33,8,1138674.4348793922
3850,2,45,17,974566.4507422352
1487,4,6,23,324659.38134293165
3029,5,36,18,908884.3063689658
4677,3,19,3,1548366.5276051017
4714,2,34,29,1184676.0539856898
4345,3,28,18,1263275.0009283503
1826,5,32,11,571517.6722802012
3786,3,35,8,1094408.002710702
527,2,6,28,-83188.00043210767
2524,2,31,21,610565.9846915493
693,3,4,5,211574.32213296602
1091,5,14,10,521667.95341061364
2989,2,44,3,794185.3913465178
2357,4,44,26,454747.26655834337
612,2,38,20,-60230.840101673035
1817,1,1,25,318838.974946547
2237,3,39,22,434075.33273930417
2561,4,35,27,533460.0502260801
2190,5,0,9,856001.9035221019
4168,4,15,15,1236741.8062553166
1894,2,5,20,381426.30166921194
3668,2,7,10,1069539.9567819217
4059,1,15,5,1138900.320809659
2736,4,39,27,694749.612816009
4383,2,46,26,1080029.1039711593
3751,5,11,15,1241582.5749801795
4432,5,5,25,1361163.4103229155
3514,4,36,12,1005594.9827768509
3986,4,47,18,1064302.2554055776
1628,1,1,23,282725.0590667728
2196,4,39,22,520077.27896961384
632,5,10,19,187769.5651478323
4720,4,10,5,1504545.8914130265
4039,2,9,25,1008789.4928157928
3488,2,33,14,940639.7568656744
4802,4,10,22,1441699.9326735046
3793,3,41,23,1025495.6676414897
811,4,33,1,321044.67008284514
2929,1,10,27,692087.6566705673
2285,5,34,15,790581.6015701694
4891,5,7,27,1355694.7598000972
901,4,9,1,482838.409058159
2096,3,31,14,571059.5381407989
621,5,30,6,239346.73709490828
1250,3,3,1,523590.79015825334
605,5,2,14,343729.2722755538
1559,2,44,2,469574.22482715955
4667,1,45,17,1168519.7920502576
3738,5,29,26,1051818.6465412108
1744,4,10,4,748766.7128809416
575,2,46,9,87115.37845127021
1509,3,33,20,341182.39395217475
3782,1,2,27,879053.288498157
2775,3,41,28,690309.5817397123
4308,3,20,19,1134433.8527733888
952,5,40,16,337299.6358434311
1265,2,10,11,275516.07648731436
3215,1,10,22,790453.8568102821
1997,2,23,17,460668.19860326644
4446,2,34,1,1292485.1654098008
4232,5,39,15,1368064.3890880668
3338,3,12,2,1101703.9237978389
989,2,24,2,242143.29631978885
2923,3,4,6,949168.4216774357
2435,2,9,27,437774.64123316074
3249,1,37,9,822436.7880245197
3796,4,33,18,1138946.6791652464
4191,4,3,5,1377331.6042143418
1603,4,24,23,342580.55130065116
2099,5,48,22,533567.3073412634
3781,5,34,8,1265135.9132541365
3660,3,21,15,1098143.929392822
4445,5,22,14,1392118.12372314
725,4,23,27,68025.18464236056
2214,5,9,3,877015.8369092741
4649,4,2,21,1327738.34433869
2743,2,10,25,675073.235752377
3392,4,33,17,925940.3576057095
2845,4,15,23,740208.7612080781
1078,1,25,25,86677.09456840048
2198,1,42,15,514729.75852295104
3171,1,18,22,719334.3439910671
4801,1,27,15,1356213.132721142
3427,4,47,5,1131985.6278117374
778,3,37,29,4343.1736456941235
1968,1,20,23,343301.1074539458
1440,5,46,1,587388.9211625479
2818,5,16,13,884416.7995843396
2283,5,49,4,892497.7476461655
2375,4,46,11,729865.5591873648
3726,2,41,16,1047973.4097230994
4228,2,16,17,1123705.3389689818
1485,1,7,1,550755.7609631914
3319,5,22,11,1090078.5150500918
4470,1,26,13,1262314.6710213022
2566,4,46,27,661291.867481447
924,5,25,25,296831.7573363663
2605,1,41,5,740533.8479605658
2970,3,18,2,977595.735178772
4294,4,33,5,1400174.0664232376
3391,4,14,29,878566.0547069743
2183,4,3,16,677205.6864266311
3673,3,0,7,1195840.8780876826
3647,2,43,17,851750.6211901947
4561,2,27,1,1457477.1718167367
4551,3,39,26,1146549.109332739
4151,2,9,14,1118011.291807549
4661,3,27,9,1387095.6098834362
1674,1,35,5,479314.46384924056
3449,3,17,18,968341.1222120088
2309,2,39,8,551296.7497884153
936,3,2,5,465980.6230477808
734,3,42,15,119643.5540076569
2645,5,45,5,828985.5587522873
4075,3,15,21,1082738.0721911693
4061,2,27,2,1153460.89216723
2974,4,0,1,1123808.3750144383
726,1,14,24,-59795.67254218182
3110,3,11,23,778251.5751451119
2775,2,31,19,810552.1547519516
2315,2,24,6,665782.396059447
4354,5,46,26,1176691.200190882
4495,2,15,1,1428596.3852556644
1910,4,35,13,471736.073269479
3879,2,38,11,1139895.6377156281
2345,4,36,23,586808.3798579236
1837,1,20,21,379380.4442299638
617,3,45,3,212946.74383922308
2368,1,9,10,681813.4270747941
2597,3,11,23,647924.5904057609
2313,1,13,2,710165.4707937546
2087,4,26,21,664260.8041710182
3752,3,17,27,883060.5640741658
1042,3,49,4,460692.79378762003
2874,1,33,22,676361.9384466313
2026,5,10,21,610619.0526412007
4067,5,14,24,1128777.935109035
1769,1,4,20,284177.41420585406
1101,2,36,18,116613.46107435477
4114,1,38,21,1019591.7652018816
2649,4,33,27,637161.0416595131
3801,4,24,7,1240282.8416706403
887,2,32,18,157223.2472383384
4180,5,32,4,1417673.204982337
2102,4,14,9,635268.3093454293
3782,4,0,23,1111880.2901147068
3196,3,37,21,829948.5362397345
4934,3,44,15,1318491.7323115384
4651,2,6,28,1085523.437358597
4333,4,11,27,1214758.2051879198
1805,1,3,7,520807.81268117507
1216,5,25,12,429596.77575643006
4155,2,9,8,1212636.303103357
3491,1,7,18,789589.5686370947
813,1,49,14,58567.088138293446
2780,2,24,26,640496.6636900986
3122,2,31,20,767610.0256963387
1387,4,42,13,458959.69242153433
4842,5,37,17,1413403.0562171994
2989,4,26,2,1024452.3158139215
2422,1,15,2,749777.6355464763
4529,4,27,10,1443576.4937079453
3563,4,21,19,998876.1114434006
660,5,2,10,336012.15529315587
2687,3,37,2,891827.0861391269
2851,5,42,20,804922.3104662069
1983,4,36,6,736393.7020459848
4392,3,17,6,1308061.8485254366
2237,1,13,24,462790.83808886743
4720,5,30,25,1365184.8969706392
2408,2,27,17,534066.7492556098
1870,1,4,25,353609.64201307937
2477,3,48,7,712969.2160784055
3895,1,7,29,896359.1755332882
2954,2,17,1,879834.6763551944
4759,2,22,22,1233933.9197146997
2787,5,31,27,801426.9080763242
1736,5,47,18,512336.94828658435
3674,4,35,27,824006.9755312436
1706,4,11,2,669178.8559309209
1004,1,23,29,47303.423592613806
4267,2,2,20,1119467.4624153287
1903,1,21,20,309552.0607809513
2267,3,1,27,565601.6537896346
4233,3,23,9,1295448.0762568056
1200,4,7,18,292613.5931528881
3704,1,36,10,1020234.4136883286
4645,3,0,5,1492513.003676723
3505,4,36,23,899481.5749587676
4621,1,45,14,1195600.5751254007
4582,2,3,17,1328066.2982291183
510,3,7,5,175323.7330730355
2558,3,24,22,598235.3513100663
4177,2,31,5,1359311.0369510027
3319,4,15,16,1035983.9384022488
1472,3,30,20,331079.4625285933
4292,2,4,26,1020489.5496709346
2954,4,42,5,903863.1130456829
1341,5,12,29,367023.73199487815
4954,4,7,13,1425287.065391535
784,3,10,29,127176.60556983508
2935,4,2,28,720274.8435559798
3331,3,32,2,1108354.16254215
1529,4,3,27,463082.02246590465
4951,5,45,18,1510439.058362782
3466,4,21,8,1090224.2716006734
1053,5,33,1,509976.91404588276
767,3,45,4,287949.7879433239
1740,4,38,20,433939.03302155447
4659,2,42,19,1196106.3411699764
2989,5,34,16,967548.6139504402
3088,1,16,17,775770.9132734474
969,5,31,18,249684.20043704018
3787,4,25,18,1051151.6837015918
4436,5,14,22,1346636.5806667344
2519,4,31,23,636490.1226047125
2523,3,3,24,694565.9790963179
2089,3,29,28,445051.9659264726
2560,2,18,29,494874.9984821941
4817,1,41,4,1336304.9157386948
1919,3,16,3,598485.8464416886
1380,2,16,5,460503.70291330345
1338,1,11,9,348741.4138332292
1251,2,14,14,334829.1279660733
769,3,28,1,418694.1545549128
3869,1,10,1,1174279.4789283162
4003,3,26,11,1187249.6462451813
4460,4,13,23,1299123.6978934263
2575,1,14,20,531567.2157072729
1812,2,12,15,409376.77038041165
2784,4,33,26,693512.5677889412
883,2,4,2,255005.30816917698
4680,3,5,27,1291483.1921270483
4841,3,46,19,1326854.2275387675
3308,4,28,3,1055683.5176828
1303,4,42,20,238727.61590455938
4835,1,32,27,1089952.9329684295
1596,2,23,8,497531.62309833826
4242,5,43,14,1227193.2925226814
4983,3,48,8,1447000.3435383772
4219,5,28,17,1251761.3893033026
3196,5,32,10,1054121.3625970827
4766,4,1,6,1612771.1178389392
1308,2,33,8,316194.8689289921
2651,5,29,28,799084.295892961
3793,2,17,13,1074907.8486603221
1805,4,21,24,449502.03389228386
3959,5,2,22,1176902.4090622973
2919,5,15,24,852465.8027093718
4724,3,9,8,1515519.515401611
1696,5,14,7,755369.7474363147
4024,1,11,20,1045097.5382012558
2025,4,44,14,525816.331548843
2099,1,11,21,439196.96315861575
1544,5,38,18,318576.568656034
2653,5,14,15,913359.8536519953
2367,1,26,27,454915.84463568067
1875,3,19,5,641771.4937739238
1111,3,6,19,227126.8912830629
3816,1,25,1,1045341.4462745785
2098,1,26,29,303430.2782724167
2477,4,13,15,724473.3817437062
4897,3,12,27,1300614.0997933792
1138,2,13,26,197983.1969490318
4666,5,19,22,1414089.0370087156
2422,5,43,10,905741.9137472835
1145,1,31,26,14164.558012632559
4769,2,38,24,1228376.040335367
2498,3,1,29,612003.3533640342
589,3,15,15,200346.8963608775
3778,3,17,13,1199379.7071375852
2866,1,32,29,443461.29574241966
1323,1,32,15,260490.10405876298
1050,5,46,14,414805.5603761019
559,5,28,10,231122.4500507962
4722,3,24,1,1522443.5232566954
4678,5,31,13,1470254.700605131
1743,5,9,26,399291.95005096117
3979,3,12,26,1098902.3919384317
1445,1,2,17,381998.5227855499
2140,5,22,16,755349.3560200158
2452,1,25,17,567260.0559977397
3133,2,4,11,954531.0758777269
4001,1,16,25,1064903.095212727
1389,4,28,16,389580.7503622549
1073,4,31,12,283218.35884117155
1012,3,39,24,144077.63190819195
4660,4,33,14,1359195.9036266871
2464,2,38,16,632037.4545484063
4551,1,30,23,1232379.5187361347
2730,1,11,16,737712.0439789005
2783,5,37,11,925675.9541096381
1111,5,20,2,559910.4705966198
937,5,21,3,414598.03687596606
1959,1,29,5,541379.0307709571
1023,1,19,16,109924.7467166596
4077,5,21,23,1158385.2823700046
3898,1,1,28,942677.4703381235
2761,2,6,17,659160.4752313114
1523,5,37,16,374011.9357877487
2079,4,32,10,772959.2639663543
821,5,48,22,183435.23193847598
3626,4,27,12,1136667.006983509
3331,3,27,23,910737.3456806472
4775,4,5,3,1604245.4491767029
2927,2,30,19,764187.1582982332
3480,1,35,2,1019810.6868651178
4257,2,9,2,1393497.8181100856
949,3,18,20,233862.8058818738
1784,2,5,9,571379.4271475031
4018,2,33,9,1181975.771268695
2160,3,7,3,692015.6417989642
1403,2,5,22,275630.25794355466
1677,3,40,28,271107.7913305556
829,1,46,4,209977.7405570536
1136,5,24,13,465617.97190264857
2389,1,14,10,668376.9291122522
2367,1,21,17,491515.90428355144
3015,1,3,28,660533.1223394275
912,2,8,22,91888.1131328387
4333,1,21,2,1324564.7762076422
2915,3,17,19,863567.921596143
3086,3,44,1,943479.7566186498
2064,3,42,4,661202.4465136846
980,3,23,19,244797.46549317718
2775,1,34,22,586805.4396335115
4340,4,2,5,1467132.992447947
3811,5,17,14,1261945.8454667793
3382,4,24,15,991490.3769493201
4243,2,19,23,1110322.3069866644
3019,1,38,29,585349.9993556084
4900,4,24,21,1495756.142573174
1154,1,48,14,97334.51276459114
2477,3,12,27,552094.7884199742
680,2,13,23,78778.5138738614
4625,4,29,1,1463459.0635271156
3519,5,43,3,1177144.8494460266
1264,3,39,27,156600.58120784667
4635,3,27,15,1427899.338531442
2866,2,29,4,891259.7802435632
3798,3,32,13,1045047.4323039362
3279,3,49,25,837526.2164429034
2871,4,45,20,820873.0827218601
3890,3,17,17,1080736.4888422547
2282,2,27,29,431066.2907509661
1564,1,36,16,357493.1330367103
2956,2,8,20,776176.1254716986
1846,2,13,26,184934.9665208676
2727,1,4,9,673110.2726104007
1682,4,34,17,332161.09702138917
4632,5,48,7,1459600.9536053874
2953,5,47,8,965645.3533520267
1038,2,6,8,351387.84212836553
2923,4,47,5,955637.9442825109
2803,4,45,25,655221.8179603722
748,4,43,27,70834.35340253523
1540,4,0,11,553320.5716101453
1891,2,44,20,358862.92972774745
2672,3,34,23,745734.8932566866
1835,5,37,2,649112.2452308342
2759,5,1,20,890094.4818100675
999,1,48,7,133109.5536692032
1310,2,3,7,343521.59127808106
4213,5,9,18,1250906.7016610622
4204,2,34,8,1224543.106237918
1710,2,43,16,292077.2283735285
4245,4,33,27,1073860.4833236348
2486,1,38,11,653491.3053863912
1991,2,42,29,336678.58074347227
4770,5,31,8,1592196.082682005
3548,5,20,3,1226000.0416327997
3434,1,20,11,941067.3706365079
4864,2,22,6,1453918.099979721
2317,4,35,17,644932.9508044209
4819,1,14,21,1287230.5845026535
1775,2,0,26,312478.3993208645
3522,1,28,1,1014293.3141430754
3377,4,29,17,1059390.7756794663
4514,3,18,8,1356989.90252828
4587,3,32,28,1273234.7855539976
1647,3,23,5,538645.3348082587
737,4,5,20,262638.39574369846
2622,4,9,27,682115.9980394179
2045,1,45,24,257664.25737802015
4483,5,46,19,1348883.8237651163
4863,4,17,6,1552417.4336337582
1486,4,6,14,573839.9951876419
2123,3,9,23,570258.9507373418
3621,3,27,2,1141751.1434634724
4226,3,38,7,1315023.1322660395
4401,5,33,14,1281972.2795379658
1222,3,41,11,332368.0999616052
1595,3,33,1,600378.0870111398
4327,5,26,7,1403771.354094235
4785,3,41,28,1198098.8771382717
1495,1,48,1,299797.0613406381
1492,1,2,15,415548.91991214966
3283,2,6,9,983813.8938003017
655,1,49,29,-123544.85304153524
2395,5,14,14,828156.5584253356
2276,3,38,26,521780.7898830671
2616,2,34,21,641246.9583733532
2920,4,0,24,891246.0667362121
554,4,13,7,296089.67795389856
584,1,40,21,-117619.35061748707
3388,2,25,19,836258.7563949774
3279,4,21,3,1087069.3634753153
3169,4,19,29,785248.779387202
4336,4,35,2,1445838.6664401682
1508,1,35,29,123968.05474443195
2864,1,34,6,818523.2077234564
4186,2,45,9,1132355.244300585
4847,1,15,26,1299550.5325064852
2699,1,5,24,576986.8843418785
1859,5,21,17,579068.5743270129
1409,1,6,8,439656.00365708396
3939,2,30,16,1071363.9705147247
3413,1,16,2,1003520.3397617539
1506,1,15,6,408290.7943060157
3552,5,49,10,1124464.001266808
1643,2,41,11,376770.91661980504
4898,4,39,8,1471980.9077313484
3720,5,13,21,1138795.4114419813
1724,1,8,17,295122.44014276523
4378,3,15,18,1151637.8181622042
4995,5,7,1,1673566.8333110707
567,5,41,24,123182.89391908995
4749,2,26,17,1296990.643249326
1514,4,13,17,555289.8635159449
681,4,1,6,427871.199253622
4615,4,39,22,1238258.0657785553
3445,5,23,22,949293.1636815558
2557,3,7,3,813113.2005634133
3247,2,6,24,887292.5158518131
2380,3,14,17,745480.566338089
4102,4,22,20,1241381.3114416695
1154,5,28,25,292957.98496384104
4186,4,26,26,1135867.5363251064
2788,3,45,27,627884.0235859513
2699,4,10,23,757019.7046638087
3331,1,8,19,815548.6513623354
3908,2,33,13,1097249.2072642625
2735,3,32,14,714854.184070517
3011,1,41,9,796215.8875741229
1221,4,28,11,398214.6199169092
3748,2,13,6,1195504.2601052972
1700,2,30,11,490541.1649907988
2962,2,37,4,838051.5090674518
809,5,38,21,178082.93670212087
1525,2,44,18,348293.32054647914
4912,1,26,18,1305124.7304989456
2032,3,17,13,632238.8947261913
4143,1,10,6,1202540.7428150128
867,4,34,21,99682.88647745887
3152,5,17,2,1183550.798661003
1749,5,6,21,547493.1042582246
3483,4,18,12,1136875.0077524963
3528,3,41,28,862373.4787250494
3634,5,27,8,1285827.7101098802
4595,4,6,18,1465728.7239559004
1439,4,1,1,570057.5665412573
4609,4,45,15,1307637.3421840977
4737,4,31,23,1348213.8944560657
4523,2,21,25,1187147.5721550442
4191,3,29,20,1088036.6605266547
1089,4,13,15,387228.2707626076
2282,2,2,14,676499.2208550695
1707,2,8,3,532009.4378150934
4912,1,14,11,1467190.634454657
2843,4,5,26,740083.1124721084
1346,2,43,17,309156.52798827115
2924,1,24,18,659027.479116114
1298,1,45,9,334702.46947715303
970,4,47,28,-21789.73198876722
4409,5,39,7,1486925.0854840383
2594,2,41,11,772071.6282112631
3494,5,3,1,1316202.3302233447
3629,1,20,13,912985.2275485758
1813,5,2,13,674541.7868239966
3378,5,2,23,968376.0955806115
4015,4,38,16,1172354.2107666072
1547,1,29,4,420327.7877313919
1587,3,2,18,466932.4439150253
4181,2,25,6,1230081.9247482521
782,4,9,26,78123.33743349608
4148,4,4,27,1185865.6545047932
1898,3,13,22,446649.70294420025
3233,4,9,29,785112.0672627548
4567,1,8,8,1321476.1022936215
2857,4,37,16,861528.5208236059
3435,4,2,29,963008.7769267277
4318,3,10,16,1251590.903085765
3738,2,2,5,1174159.3200971843
2272,2,37,21,544546.2195257451
4577,5,47,6,1392592.479404207
4602,1,37,25,1126829.8201067718
1287,3,38,26,158315.31791630556
3724,2,40,10,1043167.0832705135
542,3,42,23,103917.56146920746
4796,5,44,19,1502617.6059907204
3442,2,13,25,848292.521403015
4821,3,2,1,1631866.0067639851
4405,1,5,9,1217861.9903193922
3910,1,45,13,1020608.9909378724
1858,5,41,22,486824.8937269825
1704,2,13,18,437755.2941381677
4104,2,15,17,1084338.737391535
3493,1,24,13,928728.95083417
2741,5,43,24,793063.9221795944
1037,4,48,20,118949.5743292717
4511,1,26,11,1320163.1451027358
4368,1,21,8,1215721.235848004
4083,3,10,23,1033747.4172606744
1850,5,36,21,552663.690051485
1444,4,42,12,372232.9248600934
4356,5,18,4,1407055.7496458574
2323,5,18,14,701414.9914419649
3125,1,15,20,770210.3548764248
4398,1,29,23,1084850.9805448938
3987,1,7,16,1078884.1061303904
4706,3,29,24,1252511.9623202835
4807,4,7,14,1457351.205107281
1350,4,36,24,326087.3700946546
3425,5,28,23,1001552.3604197456
1495,1,13,1,370099.8819617178
849,5,49,17,214635.08929551998
2037,1,35,17,344939.3328389167
3477,5,35,14,1104948.3628098632
3228,5,38,27,903241.8852482247
4846,3,11,3,1471911.0483355983
2866,3,12,3,930566.7906044521
2736,5,11,1,1009772.2575008529
4375,1,13,28,1062306.0014205095
3594,5,9,28,1098681.197267728
4101,1,43,5,1117234.1918236187
4674,2,7,8,1481682.3626495325
